date,price,demand,1_lag_pred,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2022-07-21,66.06833333333333,450730,73.31347826086957,10.85958279009126,14.98901799942056,55.83950456323346,75.5713168187744,59.546610169491466,68.11288787483701,0.22565189048239576,0.010632333767926916,20.860495436766623,1017.3357887874832,75.51877444589303,59.58904823989562,7.478487614080834,188.95651890482392,207.4756844850065,20.23804347826086,9.740221642764023,7.964863102998706
2022-07-22,64.31416666666667,443608,80.83791666666666,13.898109517601053,14.956822577140374,58.74993481095178,77.13168187744459,60.790156453715824,73.32732724902222,0.2506844850065189,0.17075619295958286,44.39374185136897,1018.071707953062,76.73461538461534,60.790482398957025,6.320078226857888,189.25084745762703,216.77633637548882,21.438679245283044,9.759908735332472,7.972066492829157
2022-07-23,80.79041666666666,436570,86.65416666666665,10.940743155149924,14.923867883528896,59.33794002607566,78.06466753585384,61.28116036505869,71.69486310299862,0.2757170795306425,0.018878748370273733,33.898305084745765,1019.0486962190297,77.81897001303777,61.292242503259494,7.48761408083442,197.7739895697519,213.91636245110809,21.12368421052631,8.933376792698825,8.263363754889138
2022-07-24,60.52333333333334,412553,78.10374999999998,10.513950456323336,14.89019375633782,61.29035202086037,77.93943937418518,60.944263363754864,75.86567796610181,0.29574967405475416,0.1679335071707953,51.76010430247718,1017.2069752281592,77.60306388526732,60.94537157757494,5.7666232073011745,197.60704041720973,158.3520208604955,22.86270718232043,10.732268578878749,8.32884615384619
2022-07-25,63.14166666666667,394663,67.57291666666666,8.220013037809641,14.855790417209905,62.173859191655815,83.91975228161662,63.31655801825301,70.95179269882668,0.33075619295958825,0.16814211212516264,53.32464146023468,1014.1747718383333,83.55658409387219,63.31655801825301,7.5026075619295955,195.11629726206002,239.45938722294648,25.93434579439249,11.195176010430256,10.120013037809588
2022-07-26,65.90166666666666,387635,70.92291666666665,7.3375488917861835,14.820719071418226,62.36844850065192,87.56199478487623,64.75671447196875,65.69052803129064,0.36575619295958667,0.017001303780964733,21.577574967405475,1013.5670143415928,85.72953063885258,64.75762711864411,7.797262059973924,196.42053455019558,245.7988265971313,22.539837398373965,11.976727509778366,10.485951760104236
2022-07-27,68.67625,405259,80.53999999999999,12.494589308996082,14.784970846008994,65.11825293350728,82.71473272490229,66.62646675358532,76.42086049543678,0.4107301173402891,0.12696870925684492,80.24771838331161,1011.3222294654466,80.39269882659708,66.62705345501948,5.8181225554106915,198.6366362451109,236.23187744458926,24.036764705882426,11.81818774445894,6.882822685788803
2022-07-28,84.80583333333335,425349,82.35708333333334,10.026466753585398,14.748582138200767,59.762516297262074,78.66883963494139,62.70378096479788,70.49466101694921,0.4606910039113392,0.01681877444589306,27.705345501955676,1013.392503259455,78.7701434159062,62.70932203389826,7.745110821382007,197.85599739243798,196.7299869621903,21.085739436619715,11.152020860495437,8.030410691003972
2022-07-29,60.167083333333345,398855,73.31541666666668,14.43057366362451,14.711560734463275,61.720990873533296,78.57705345501951,63.54380704041718,76.1364863102998,0.5106388526727456,0.24257496740547665,80.57366362451108,1010.7229465449826,78.193481095176,63.547262059973896,6.3474576271186445,195.66818774445846,212.41460234680562,25.27023498694518,11.628422425032596,7.3231095176010506
2022-07-30,54.09833333333335,372288,61.99416666666665,10.576271186440662,14.673927821237154,55.08135593220341,73.85058670143415,58.48846153846157,67.81302477183827,0.5549282920469418,0.02553455019556732,29.98696219035202,1013.7875488917869,73.98005215123855,58.56355932203391,7.489569752281617,196.1338331160364,269.0621251629727,22.818681318681318,12.470208604954381,7.708246414602321
